date,pcTime,msFromStart,arduinoNumber,spoutNumber,licksCum,eventsCum,rewardsCum,randomSpout
20210527,100749,528426,2,0,1,0,0,0
20210527,100750,529226,2,0,2,0,0,0
20210527,100750,529741,2,0,3,0,0,0
20210527,100752,531153,2,0,4,0,0,0
20210527,100752,531730,2,0,5,0,0,0
20210527,100753,532491,2,0,5,1,1,0
20210527,100755,534428,2,2,1,0,0,0
20210527,100755,534864,2,2,2,0,0,0
20210527,100756,535211,2,2,3,0,0,0
20210527,100756,535593,2,2,4,0,0,0
20210527,100756,536064,2,2,5,0,0,0
20210527,100757,536827,2,2,5,1,1,0
20210527,100757,537039,2,2,6,1,1,0
20210527,100807,546914,1,0,1,0,0,1
20210527,100808,547622,1,0,2,0,0,1
20210527,100808,548111,1,0,3,0,0,1
20210527,100809,548613,1,0,4,0,0,1
20210527,100809,549068,1,0,5,0,0,1
20210527,100809,549107,1,0,5,1,0,1
20210527,100810,549456,1,0,6,1,0,1
20210527,100810,549807,1,0,7,1,0,1
20210527,100811,550538,1,0,8,1,0,1
20210527,100815,554649,1,2,1,0,0,0
20210527,100816,555224,1,2,2,0,0,0
20210527,100816,555670,1,2,3,0,0,0
20210527,100817,556156,1,2,4,0,0,0
20210527,100817,556604,1,2,5,0,0,0
20210527,100818,557373,1,2,5,1,1,0
20210527,100818,557890,1,2,6,1,1,0
20210527,100826,565757,0,0,1,0,0,0
20210527,100827,566308,0,0,2,0,0,0
20210527,100827,566721,0,0,3,0,0,0
20210527,100827,567008,0,0,4,0,0,0
20210527,100828,567441,0,0,5,0,0,0
20210527,100829,568220,0,0,5,1,1,0
20210527,100833,572442,0,2,1,0,0,0
20210527,100834,573375,0,2,2,0,0,0
20210527,100834,573962,0,2,3,0,0,0
20210527,100835,574391,0,2,4,0,0,0
20210527,100835,574838,0,2,5,0,0,0
20210527,100836,575608,0,2,5,1,1,0
20210527,100936,636001,1,0,9,1,0,1
20210527,100936,636108,1,0,10,1,0,1
20210527,115950,7249919,1,2,6,2,2,0
20210527,115955,7254860,2,0,6,1,2,0
20210527,115955,7254946,2,0,7,1,2,0
20210527,115955,7255029,2,0,8,1,2,0
20210527,115955,7255113,2,0,9,1,2,0
20210527,115956,7255208,2,0,10,1,2,0
20210527,115956,7255977,2,0,10,2,3,0
20210527,115956,7256125,2,0,11,2,3,0
20210527,115957,7256232,2,0,12,2,3,0
20210527,115957,7256330,2,0,13,2,3,0
20210527,115957,7256445,2,0,14,2,3,0
20210527,115957,7256564,2,0,15,2,3,0
20210527,115957,7256648,2,0,16,2,3,0
20210527,115957,7256765,2,0,17,2,3,0
20210527,115957,7256880,2,0,18,2,3,0
20210527,115957,7257081,2,0,19,2,3,0
20210527,115958,7257198,2,0,20,2,3,0
20210527,115958,7257314,2,0,21,2,3,0
20210527,115958,7257431,2,0,22,2,3,0
20210527,115958,7258079,2,0,23,2,3,0
20210527,115959,7258165,2,0,24,2,3,0
20210527,115959,7258281,2,0,25,2,3,0
20210527,120002,7261652,0,0,6,1,1,0
20210527,120007,7267067,1,0,11,1,0,1
20210527,120008,7267300,1,0,12,1,0,1
20210527,120008,7267419,1,0,13,1,0,1
20210527,120009,7268186,1,0,13,2,1,1
20210527,120009,7268365,1,0,14,2,1,1
20210527,120009,7268480,1,0,15,2,1,1
20210527,120009,7268599,1,0,16,2,1,1
20210527,120009,7268714,1,0,17,2,1,1
20210527,120009,7268832,1,0,18,2,1,1
20210527,120009,7268947,1,0,19,2,1,1
20210527,120009,7269066,1,0,20,2,1,1
20210527,120010,7269180,1,0,21,2,1,1
20210527,120010,7269299,1,0,22,2,1,1
20210527,120010,7269437,1,0,23,2,1,1
20210527,120010,7269553,1,0,24,2,1,1
20210527,120010,7269669,1,0,25,2,1,1
20210527,120010,7269794,1,0,26,2,1,1
20210527,120010,7269924,1,0,27,2,1,1
20210527,120011,7270579,2,2,7,1,3,0
20210527,120011,7270792,2,2,8,1,3,0
20210527,120011,7270878,2,2,9,1,3,0
20210527,120011,7270996,2,2,10,1,3,0
20210527,120011,7271112,2,2,11,1,3,0
20210527,120012,7271879,2,2,11,2,4,0
20210527,120012,7272058,2,2,12,2,4,0
20210527,120012,7272144,2,2,13,2,4,0
20210527,120013,7272262,2,2,14,2,4,0
20210527,120013,7272377,2,2,15,2,4,0
20210527,120013,7272495,2,2,16,2,4,0
20210527,120013,7272611,2,2,17,2,4,0
20210527,120013,7272758,2,2,18,2,4,0
20210527,120013,7272873,2,2,19,2,4,0
20210527,120013,7272991,2,2,20,2,4,0
20210527,120013,7273078,2,2,21,2,4,0
20210527,120014,7273195,2,2,22,2,4,0
20210527,120014,7273311,2,2,23,2,4,0
20210527,120014,7273429,2,2,24,2,4,0
20210527,120014,7273545,2,2,25,2,4,0
20210527,120014,7273662,2,2,26,2,4,0
20210527,120014,7273895,2,2,27,2,4,0
20210527,120014,7273979,2,2,28,2,4,0
20210527,120014,7274097,2,2,29,2,4,0
20210527,120015,7274212,2,2,30,2,4,0
20210527,120015,7274328,2,2,31,2,4,0
20210527,120015,7274446,2,2,32,2,4,0
20210527,120015,7274562,2,2,33,2,4,0
20210527,120015,7274679,2,2,34,2,4,0
20210527,120015,7274796,2,2,35,2,4,0
20210527,120015,7274913,2,2,36,2,4,0
20210527,120015,7275028,2,2,37,2,4,0
20210527,120016,7275145,2,2,38,2,4,0
20210527,120016,7275229,2,2,39,2,4,0
20210527,120016,7275411,2,2,40,2,4,0
20210527,120016,7275527,2,2,41,2,4,0
20210527,120016,7275646,2,2,42,2,4,0
20210527,120016,7275729,2,2,43,2,4,0
20210527,120016,7275879,2,2,44,2,4,0
20210527,120016,7275994,2,2,45,2,4,0
20210527,120016,7276112,2,2,46,2,4,0
20210527,120017,7276227,2,2,47,2,4,0
20210527,120017,7276312,2,2,48,2,4,0
20210527,120017,7276429,2,2,49,2,4,0
20210527,120017,7276545,2,2,50,2,4,0
20210527,120017,7276694,2,2,51,2,4,0
20210527,120017,7276780,2,2,52,2,4,0
20210527,120017,7276895,2,2,53,2,4,0
20210527,120017,7277012,2,2,54,2,4,0
20210527,120018,7277161,2,2,55,2,4,0
20210527,120018,7277245,2,2,56,2,4,0
20210527,120018,7277362,2,2,57,2,4,0
20210527,120018,7277479,2,2,58,2,4,0
20210527,120018,7277595,2,2,59,2,4,0
20210527,120018,7277712,2,2,60,2,4,0
20210527,120018,7277829,2,2,61,2,4,0
20210527,120018,7277945,2,2,62,2,4,0
20210527,120018,7278062,2,2,63,2,4,0
20210527,120019,7278145,2,2,64,2,4,0
20210527,120019,7278529,2,2,65,2,4,0
20210527,120032,7291242,2,0,26,2,3,0
20210527,120032,7291304,2,0,27,2,3,0
20210527,120032,7291418,2,0,28,2,3,0
20210527,120032,7291508,2,0,29,2,3,0
20210527,120032,7291592,2,0,30,2,3,0
20210527,120033,7292359,2,0,30,3,4,0
20210527,120033,7292442,2,0,31,3,4,0
20210527,120033,7292569,2,0,32,3,4,0
20210527,120033,7292655,2,0,33,3,4,0
20210527,120033,7292774,2,0,34,3,4,0
20210527,120033,7292888,2,0,35,3,4,0
20210527,120033,7293007,2,0,36,3,4,0
20210527,120033,7293122,2,0,37,3,4,0
20210527,120034,7293209,2,0,38,3,4,0
20210527,120034,7293326,2,0,39,3,4,0
20210527,120034,7293443,2,0,40,3,4,0
20210527,120034,7293560,2,0,41,3,4,0
20210527,120034,7293792,2,0,42,3,4,0
20210527,120034,7293908,2,0,43,3,4,0
20210527,120034,7294025,2,0,44,3,4,0
20210527,120034,7294142,2,0,45,3,4,0
20210527,120035,7294258,2,0,46,3,4,0
20210527,120035,7294343,2,0,47,3,4,0
20210527,120035,7294492,2,0,48,3,4,0
20210527,120035,7294608,2,0,49,3,4,0
20210527,120035,7294726,2,0,50,3,4,0
20210527,120035,7294842,2,0,51,3,4,0
20210527,120035,7294959,2,0,52,3,4,0
20210527,120036,7295223,2,0,53,3,4,0
20210527,120036,7295338,2,0,54,3,4,0
20210527,120036,7295457,2,0,55,3,4,0
20210527,120036,7295572,2,0,56,3,4,0
20210527,120036,7295775,1,0,28,2,1,1
20210527,120036,7295826,2,0,57,3,4,0
20210527,120036,7295859,1,0,29,2,1,1
20210527,120036,7295954,1,0,30,2,1,1
20210527,120036,7295976,2,0,58,3,4,0
20210527,120036,7296069,1,0,31,2,1,1
20210527,120036,7296092,2,0,59,3,4,0
20210527,120037,7296155,1,0,32,2,1,1
20210527,120037,7296188,1,0,32,3,1,1
20210527,120037,7296209,2,0,60,3,4,0
20210527,120037,7296274,1,0,33,3,1,1
20210527,120037,7296325,2,0,61,3,4,0
20210527,120037,7296359,1,0,34,3,1,1
20210527,120037,7296442,2,0,62,3,4,0
20210527,120037,7296475,1,0,35,3,1,1
20210527,120037,7296591,2,0,63,3,4,0
20210527,120037,7296592,1,0,36,3,1,1
20210527,120037,7296675,1,0,37,3,1,1
20210527,120037,7296709,2,0,64,3,4,0
20210527,120037,7296792,1,0,38,3,1,1
20210527,120037,7296825,2,0,65,3,4,0
20210527,120037,7296908,1,0,39,3,1,1
20210527,120037,7296972,2,0,66,3,4,0
20210527,120037,7297003,1,0,40,3,1,1
20210527,120037,7297087,2,0,67,3,4,0
20210527,120037,7297109,1,0,41,3,1,1
20210527,120038,7297205,2,0,68,3,4,0
20210527,120038,7297236,1,0,42,3,1,1
20210527,120038,7297376,1,0,43,3,1,1
20210527,120038,7297470,1,0,44,3,1,1
20210527,120038,7297492,2,0,69,3,4,0
20210527,120038,7297585,1,0,45,3,1,1
20210527,120038,7297703,1,0,46,3,1,1
20210527,120038,7297758,2,0,70,3,4,0
20210527,120038,7297809,1,0,47,3,1,1
20210527,120038,7297876,2,0,71,3,4,0
20210527,120038,7297937,1,0,48,3,1,1
20210527,120038,7297992,2,0,72,3,4,0
20210527,120038,7298076,1,0,49,3,1,1
20210527,120038,7298109,2,0,73,3,4,0
20210527,120039,7298192,1,0,50,3,1,1
20210527,120039,7298254,2,0,74,3,4,0
20210527,120039,7298308,1,0,51,3,1,1
20210527,120039,7298373,2,0,75,3,4,0
20210527,120039,7298428,1,0,52,3,1,1
20210527,120039,7298488,2,0,76,3,4,0
20210527,120039,7298547,1,0,53,3,1,1
20210527,120039,7298627,2,0,77,3,4,0
20210527,120039,7298660,1,0,54,3,1,1
20210527,120039,7298744,2,0,78,3,4,0
20210527,120039,7298777,1,0,55,3,1,1
20210527,120039,7298806,2,0,79,3,4,0
20210527,120039,7298894,2,0,80,3,4,0
20210527,120039,7298894,1,0,56,3,1,1
20210527,120039,7299012,2,0,81,3,4,0
20210527,120039,7299042,1,0,57,3,1,1
20210527,120039,7299128,2,0,82,3,4,0
20210527,120039,7299128,1,0,58,3,1,1
20210527,120040,7299244,2,0,83,3,4,0
20210527,120040,7299276,1,0,59,3,1,1
20210527,120040,7299393,2,0,84,3,4,0
20210527,120040,7299394,1,0,60,3,1,1
20210527,120040,7299507,2,0,85,3,4,0
20210527,120040,7299509,1,0,61,3,1,1
20210527,120040,7299628,1,0,62,3,1,1
20210527,120040,7299655,2,0,86,3,4,0
20210527,120040,7299761,2,0,87,3,4,0
20210527,120040,7299772,1,0,63,3,1,1
20210527,120040,7299888,2,0,88,3,4,0
20210527,120040,7299890,1,0,64,3,1,1
20210527,120040,7299994,2,0,89,3,4,0
20210527,120040,7300005,1,0,65,3,1,1
20210527,120040,7300124,1,0,66,3,1,1
20210527,120040,7300143,2,0,90,3,4,0
20210527,120041,7300238,1,0,67,3,1,1
20210527,120041,7300261,2,0,91,3,4,0
20210527,120041,7300378,2,0,92,3,4,0
20210527,120041,7300378,1,0,68,3,1,1
20210527,120041,7300493,2,0,93,3,4,0
20210527,120041,7300493,1,0,69,3,1,1
20210527,120041,7300611,2,0,94,3,4,0
20210527,120041,7300611,1,0,70,3,1,1
20210527,120041,7300727,2,0,95,3,4,0
20210527,120041,7300727,1,0,71,3,1,1
20210527,120041,7300844,1,0,72,3,1,1
20210527,120041,7300877,2,0,96,3,4,0
20210527,120041,7300961,1,0,73,3,1,1
20210527,120041,7301027,2,0,97,3,4,0
20210527,120041,7301078,1,0,74,3,1,1
20210527,120041,7301142,2,0,98,3,4,0
20210527,120042,7301227,1,0,75,3,1,1
20210527,120042,7301261,2,0,99,3,4,0
20210527,120042,7301344,1,0,76,3,1,1
20210527,120042,7301375,2,0,100,3,4,0
20210527,120042,7301460,1,0,77,3,1,1
20210527,120042,7301489,2,0,101,3,4,0
20210527,120042,7301578,1,0,78,3,1,1
20210527,120042,7301695,1,0,79,3,1,1
20210527,120042,7301723,2,0,102,3,4,0
20210527,120042,7301811,1,0,80,3,1,1
20210527,120042,7301860,2,0,103,3,4,0
20210527,120042,7301959,1,0,81,3,1,1
20210527,120042,7302077,1,0,82,3,1,1
20210527,120043,7302161,2,0,104,3,4,0
20210527,120043,7302192,1,0,83,3,1,1
20210527,120043,7302277,2,0,105,3,4,0
20210527,120043,7302310,1,0,84,3,1,1
20210527,120043,7302310,0,2,6,1,1,0
20210527,120043,7302405,0,2,7,1,1,0
20210527,120043,7302424,2,0,106,3,4,0
20210527,120043,7302454,1,0,85,3,1,1
20210527,120043,7302511,0,2,8,1,1,0
20210527,120043,7302571,2,0,107,3,4,0
20210527,120043,7302573,1,0,86,3,1,1
20210527,120043,7302638,0,2,9,1,1,0
20210527,120043,7302721,1,0,87,3,1,1
20210527,120043,7302724,0,2,10,1,1,0
20210527,120043,7302827,1,0,88,3,1,1
20210527,120043,7302862,2,0,108,3,4,0
20210527,120043,7302954,1,0,89,3,1,1
20210527,120043,7303009,2,0,109,3,4,0
20210527,120043,7303061,1,0,90,3,1,1
20210527,120044,7303177,1,0,91,3,1,1
20210527,120044,7303328,1,0,92,3,1,1
20210527,120044,7303494,0,2,10,2,2,0
20210527,120044,7303661,0,2,11,2,2,0
20210527,120044,7303777,0,2,12,2,2,0
20210527,120044,7303904,0,2,13,2,2,0
20210527,120044,7304010,0,2,14,2,2,0
20210527,120045,7304161,0,2,15,2,2,0
20210527,120045,7304281,0,2,16,2,2,0
20210527,120050,7310081,0,0,7,1,1,0
20210527,120050,7310134,0,0,8,1,1,0
20210527,120051,7310249,0,0,9,1,1,0
20210527,120051,7310333,0,0,10,1,1,0
20210527,120051,7311113,0,0,10,2,2,0
20210527,120052,7311199,0,0,11,2,2,0
20210527,120052,7311316,0,0,12,2,2,0
20210527,120052,7311465,0,0,13,2,2,0
20210527,120052,7311580,0,0,14,2,2,0
20210527,120052,7311699,0,0,15,2,2,0
20210527,120052,7311932,0,0,16,2,2,0
20210527,120052,7312047,0,0,17,2,2,0
20210527,120053,7312166,0,0,18,2,2,0
20210527,120053,7312280,0,0,19,2,2,0
20210527,120053,7312428,0,0,20,2,2,0
20210527,120053,7312532,0,0,21,2,2,0
20210527,120053,7312661,0,0,22,2,2,0
20210527,120053,7312766,0,0,23,2,2,0
20210527,120053,7312894,0,0,24,2,2,0
20210527,120054,7313150,0,0,25,2,2,0
20210527,120054,7313267,0,0,26,2,2,0
20210527,120054,7313383,0,0,27,2,2,0
20210527,120054,7313499,0,0,28,2,2,0
20210527,120054,7313732,0,0,29,2,2,0
20210527,120054,7314000,0,0,30,2,2,0
20210527,120054,7314116,0,0,31,2,2,0
20210527,120055,7314202,0,0,32,2,2,0
20210527,120055,7314348,0,0,33,2,2,0
20210527,120055,7314615,0,0,34,2,2,0
20210527,120055,7314699,0,0,35,2,2,0
20210527,120057,7316966,2,0,110,3,4,0
20210527,120057,7317061,2,0,111,3,4,0
20210527,120058,7317267,2,0,112,3,4,0
20210527,120058,7317350,2,0,113,3,4,0
20210527,120122,7341401,2,2,66,2,4,0
20210527,120122,7341497,2,2,67,2,4,0
20210527,120122,7341583,2,2,68,2,4,0
